Label,Area,Perimeter,Eccentricity,Solidity,Equivalent Diameter,Centroid_x,Centroid_y,min_intensity,max_intensity,mean_intensity
188,114.0,41.106601717798206,0.4861930166199529,0.912,12.047792665040703,387.8859649122807,263.46491228070175,0.6391803026199341,0.804650604724884,0.7332185
189,615.0,103.74011537017762,0.6276286475968097,0.9332321699544764,27.982893345973448,70.13821138211382,260.7154471544715,0.6519418358802795,0.998772919178009,0.83648473
190,75.0,34.10660171779821,0.7434132396634727,0.8620689655172413,9.772050238058398,159.92,265.81333333333333,0.6387508511543274,0.9063746333122253,0.76585716
191,201.0,57.55634918610404,0.33038984485265815,0.8973214285714286,15.99753570059363,209.5820895522388,264.04477611940297,0.6298546195030212,1.0,0.83226645
192,78.0,37.10660171779821,0.842634782007951,0.8041237113402062,9.965574970333758,381.11538461538464,269.44871794871796,0.6391803026199341,0.9514080882072449,0.751646
193,440.0,95.0477272147525,0.7384916320496996,0.8413001912045889,23.66908109081279,36.529545454545456,263.4,0.6086876392364502,0.9983434677124023,0.7944948
194,192.0,58.349242404917504,0.7667384730223697,0.8609865470852018,15.635280380893438,87.00520833333333,265.3333333333333,0.5442051887512207,0.9979753494262695,0.8647687
195,43.0,26.48528137423857,0.908859490924027,0.86,7.399277020331919,165.13953488372093,266.8837209302326,0.681330144405365,0.9571139216423035,0.88005686
196,68.0,33.31370849898476,0.9121151607641016,0.918918918918919,9.304852983362556,311.5147058823529,266.4117647058824,0.6671574711799622,0.7644640803337097,0.726563
197,183.0,56.2842712474619,0.7926285871336426,0.9432989690721649,15.26443044094783,111.79781420765028,266.9781420765027,0.6402233242988586,0.9779127836227417,0.7914932
198,60.0,28.86396103067893,0.7619187231926307,0.9230769230769231,8.740387444736633,305.96666666666664,270.76666666666665,0.6480152010917664,0.7723172903060913,0.70426
199,13.0,10.82842712474619,0.9350588483818555,0.8666666666666667,4.068428945128219,391.0,270.0,0.6858089566230774,0.7662433385848999,0.73206955
200,24.0,21.621320343559642,0.9849097240019141,0.8571428571428571,5.527906391541368,30.041666666666668,271.25,0.6002208590507507,0.9580956101417542,0.7926534
201,475.0,92.94112549695429,0.7616195411824406,0.9082217973231358,24.592453796829673,137.5557894736842,269.94105263157894,0.5053070783615112,0.9838640689849854,0.7884804
202,13.0,11.0,0.9962942897654247,0.7222222222222222,4.068428945128219,28.384615384615383,270.61538461538464,0.5992392301559448,0.8648996949195862,0.7187369
203,96.0,42.520815280171306,0.7856654397370213,0.8421052631578947,11.055812783082736,190.94791666666666,273.6145833333333,0.6408982276916504,0.8951469659805298,0.7573509
204,91.0,42.242640687119284,0.9496069438956729,0.9479166666666666,10.764051215546116,208.46153846153845,273.15384615384613,0.6843364834785461,1.0,0.84785014
205,26.0,23.621320343559642,0.9872402253059792,0.8387096774193549,5.753627391751592,88.73076923076923,273.9230769230769,0.7165470123291016,0.891404390335083,0.81266904
206,438.0,94.83452377915607,0.689715239517571,0.8605108055009824,23.615226456547084,357.30593607305934,271.72146118721463,0.6375851035118103,0.8459414839744568,0.7226972
207,158.0,49.42031021678298,0.6935685371809861,0.88268156424581,14.183506197980657,173.03164556962025,270.2911392405063,0.6063562035560608,0.9557641744613647,0.76925504
208,26.0,20.48528137423857,0.9430131511985695,0.896551724137931,5.753627391751592,184.5,275.61538461538464,0.7196146845817566,0.8181483745574951,0.76668227
209,335.0,88.2842712474619,0.8760384223120259,0.8052884615384616,20.65272978291924,338.3462686567164,270.57910447761196,0.6340879797935486,0.8963126540184021,0.7638541
210,53.0,25.65685424949238,0.6518421696503569,0.9464285714285714,8.214724333230155,392.0377358490566,274.8301886792453,0.6796736121177673,0.8231179714202881,0.7471034
211,352.0,84.18376618407358,0.6524862120760035,0.9142857142857143,21.17026971360491,61.43181818181818,277.45170454545456,0.5942695736885071,0.9987115859985352,0.82113284
212,56.0,31.071067811865476,0.9221301006494849,0.9491525423728814,8.444016491289505,107.01785714285714,274.82142857142856,0.6870360374450684,0.947726845741272,0.8499546
213,32.0,19.414213562373096,0.756636469807894,0.9696969696969697,6.383076486422923,155.8125,274.8125,0.7408429980278015,0.8197435140609741,0.7829584
214,387.0,82.87005768508881,0.6699683726120578,0.9063231850117096,22.197831060995757,324.05426356589146,275.7080103359173,0.635192334651947,0.9064359664916992,0.7515095
215,458.0,96.5269119345812,0.8735287986468103,0.899803536345776,24.148368712786887,47.124454148471614,280.53275109170306,0.6492422819137573,0.9690778851509094,0.83912414
216,13.0,10.82842712474619,0.9350588483818555,0.8666666666666667,4.068428945128219,157.0,278.0,0.7406589388847351,0.8669243454933167,0.82996124
217,86.0,35.9350288425444,0.7579492861557169,0.86,10.464157913908982,377.5813953488372,280.1046511627907,0.6753175258636475,0.8515859842300415,0.7768932
218,274.0,69.55634918610406,0.7600771575937525,0.8670886075949367,18.677998695187732,174.03284671532847,282.06569343065695,0.6550708413124084,0.9616540670394897,0.77745426
219,16.0,13.621320343559642,0.9596288331806001,0.8421052631578947,4.51351666838205,191.25,279.0,0.6426160931587219,0.8758819699287415,0.6826377
220,21.0,18.414213562373096,0.978628681005368,0.84,5.170882945826411,226.04761904761904,279.4761904761905,0.6326155066490173,0.8342843055725098,0.7324668
221,173.0,59.79898987322333,0.8305769847670452,0.8357487922705314,14.841510746523857,91.67630057803468,278.9248554913295,0.6497331261634827,0.965826153755188,0.8194648
222,38.0,27.44974746830583,0.9744884537269984,0.8636363636363636,6.955796338302048,136.31578947368422,280.5,0.6512055993080139,0.9680961966514587,0.75531757
223,50.0,36.48528137423857,0.9832906494840783,0.8771929824561403,7.978845608028654,250.6,281.38,0.6379532217979431,0.986440896987915,0.7545678
224,39.0,28.82842712474619,0.9790404379108384,0.9512195121951219,7.046725639945928,269.0,281.0,0.6466654539108276,0.9725136756896973,0.83391935
225,23.0,17.035533905932738,0.9147344487099655,0.8518518518518519,5.4115163798060095,191.2173913043478,281.5652173913044,0.7236640453338623,0.8793790936470032,0.83261716
226,73.0,33.69238815542512,0.6912511969824497,0.9240506329113924,9.640875829802336,159.8904109589041,283.0821917808219,0.6854408383369446,0.9749064445495605,0.8360232
227,268.0,80.52691193458118,0.833642968142254,0.7486033519553073,18.47236308621676,216.30597014925374,280.75,0.5566599369049072,0.9352720975875854,0.7733686
228,35.0,32.82842712474619,0.9933700480557844,0.8333333333333334,6.6755811781245455,248.5142857142857,284.0285714285714,0.6356218457221985,0.98619544506073,0.75076824
229,29.0,26.82842712474619,0.9901793518363505,0.8529411764705882,6.076507779746499,213.0344827586207,285.9310344827586,0.6404687166213989,0.8709737062454224,0.75095576
